"","accession","Description","Protein.FDR.Confidence.Combined","Exp.q.value.Combined","Sum.PEP.Score","Coverage.in.Percent","Number.of.Peptides","Number.of.PSMs","Number.of.Unique.Peptides","B12_4_1_A","noB12_4_1_A","B12_12_3_A","noB12_12_3_A","pool2_A","B12_12_1_B","noB12_12_2_B","B12_4_2_B","noB12_4_2_B","B12_4_3_B","pool1_B","pool2_B"
"552","OEU22522.1","hypothetical protein FRACYDRAFT_267303 [Fragilariopsis cylindrus CCMP1102]","High",0,14.51,11,4,6,4,18.1142742211726,20.9758552342178,18.8748457909373,23.6702182743661,11.8021392036631,14.0182211576315,14.142322837277,9.78603264229318,13.4780465172999,11.9394738075914,12.3359721464389,11.2727661253668
"554","OEU15043.1","Cullin-domain-containing protein [Fragilariopsis cylindrus CCMP1102]","High",0,14.495,5,4,8,4,22.7396052464021,21.2129358039727,29.2789530668349,29.7973380474419,24.8839129520676,29.0653389603579,31.1688920121089,25.3084891316818,26.3601575009554,22.6300439724414,23.4338990940199,26.3738024018793
"556","1783488221","ribosomal protein S18 (chloroplast) [Fragilariopsis cylindrus]","High",0,14.458,28,3,19,3,5.28541684569421,5.83953435063768,4.89983764627644,4.75061784992213,4.29481233216089,4.11753190540193,4.25199288475158,3.83844914103353,3.70096124986276,2.33959531786787,3.5166329185722,5.08611997842445
"557","OEU18451.1","hypothetical protein FRACYDRAFT_260397 [Fragilariopsis cylindrus CCMP1102]","High",0,14.455,7,3,6,3,15.7442015332372,21.0361997548231,13.1001708890152,17.796270688984,12.7912856724078,14.1513539839607,14.6623511767957,5.09333148525463,18.3113969849909,5.1041894421855,6.15567999819477,19.5170783522453
"558","OEU17793.1","inorganic H+ pyrophosphatase [Fragilariopsis cylindrus CCMP1102]","High",0,14.453,5,4,11,4,11.1122975248079,13.8356776278516,13.7892534544744,15.7110741541475,12.0184733983628,12.0637716873546,23.8552140026713,11.5428052455097,13.0734582095795,11.6383633910306,12.9651521173998,11.0715675498686
"559","OEU15753.1","hypothetical protein FRACYDRAFT_187021 [Fragilariopsis cylindrus CCMP1102]","High",0,14.424,23,4,7,4,2.67784857837094,3.48848835246666,4.18542678147887,3.90475484151785,3.54191336125845,2.98784399483808,3.95798608818041,2.4773057184671,2.36961516372801,1.79756776726447,4.72834997874885,2.34467352464722
"560","OEU06534.1","hypothetical protein FRACYDRAFT_214292 [Fragilariopsis cylindrus CCMP1102]","High",0,14.393,2,1,3,1,7.42657634037862,13.2637750395702,18.2940033825967,13.7149625621714,14.9350619553672,21.4032462911481,19.9653297028887,15.2022052225096,11.002486227237,15.4433065946843,14.2463823994515,15.6455258097589
"561","OEU20053.1","hypothetical protein FRACYDRAFT_236117 [Fragilariopsis cylindrus CCMP1102]","High",0,14.338,4,5,10,5,13.585052453632,10.8214177228176,14.1425734006175,12.4418407345203,12.4978763486933,15.3958840362057,11.7779301336535,10.8602603621012,13.5738568425881,10.531022812208,10.7681107188767,14.2595184656067
"562","OEU16170.1","cyclophilin-like protein [Fragilariopsis cylindrus CCMP1102]","High",0,14.327,10,3,3,3,5.39220674216906,5.58360751917366,6.29778439776536,6.38135973461359,5.46186046511005,4.51455525225846,5.78064273378123,5.42716130694953,6.29870217798924,6.40913462397491,5.62326170176,5.30353653121665
"563","OEU13453.1","2-oxoacid_dh-domain-containing protein [Fragilariopsis cylindrus CCMP1102]","High",0,14.31,9,3,4,3,88.0415144194401,78.8948012441472,90.8099129666961,137.713499496721,123.952360805989,100.34079947815,208.658090971036,121.890804648976,112.501972454382,96.9557123482327,119.886176304287,128.179827091612
"564","OEU22260.1","hypothetical protein FRACYDRAFT_232415 [Fragilariopsis cylindrus CCMP1102]","High",0,14.252,14,5,6,5,14.9243267178246,16.6389291506833,18.0411809086383,19.7157917514396,14.6534906969416,21.0142256225376,43.567847304697,6.34712744393675,28.5841678755621,20.7762139815981,7.53794119820626,21.8666058429925
"566","OEU21617.1","transketolase [Fragilariopsis cylindrus CCMP1102]","High",0,14.195,7,6,14,6,8.74990954529143,13.9633914632162,9.1824191788159,18.0565376008204,10.8017036487238,10.0008412916161,13.6936013449517,10.2963765509623,9.64926946717093,12.3088972952021,8.74816398025969,12.8894018098544
"567","OEU19069.1","OSCP-domain-containing protein [Fragilariopsis cylindrus CCMP1102]","High",0,14.187,13,3,5,3,4.83120017087482,6.29370370702013,5.77345749748632,3.50293946920725,4.78806716071701,2.78328169516828,2.51344575828166,2.35975067041375,1.05334615497325,2.99646930797348,6.43425231182646,3.12677714043132
"568","OEU13088.1","putative 40S ribosomal protein S19 [Fragilariopsis cylindrus CCMP1102]","High",0,14.18,24,3,12,3,15.6094671108185,16.8629828701805,15.9815082271455,7.77212921410126,7.04991975838147,5.40760732785212,7.80422594674133,3.45997416468849,5.31477393951761,2.68782500219535,4.16214462708406,9.97829797245084
"569","OEU22264.1","aldehyde dehydrogenase [Fragilariopsis cylindrus CCMP1102]","High",0,14.177,8,6,10,6,14.6190166206311,15.4169707353444,14.4778513753173,12.445945466482,12.3996918787949,13.6327632036495,13.2573537003058,14.4927069167241,13.395170561736,12.1244578059698,12.2734449754101,12.5387538599288
"570","1773362829","50S ribosomal protein L18 (chloroplast) [Fragilariopsis cylindrus]","High",0,14.151,31,5,9,5,11.806991889528,86.309414754214,9.8544692895769,62.328811553869,77.7792378188928,87.0565773621318,91.5502323456716,103.481699700712,103.995530792308,98.2295776274371,85.1105722518806,70.4321794490156
"571","OEU20523.1","Aldo/keto reductase [Fragilariopsis cylindrus CCMP1102]","High",0,14.117,6,3,6,3,18.1536324046605,17.8377244963569,23.6840173333439,20.4572292772855,20.8043195279714,23.6921376208671,28.4556323823979,17.7467877526442,11.584591155575,11.2434217787712,26.6402770359827,14.9183100326979
"572","OEU18400.1","SOUL-domain-containing protein [Fragilariopsis cylindrus CCMP1102]","High",0,14.108,13,4,5,4,21.868624451341,22.389715660743,18.3211627002507,3.7726816542138,18.3273152655272,18.1612893891905,19.4756809319993,19.4518717787026,20.4917192569442,17.3891267407237,21.4276592957034,15.2070235976645
"575","OEU08454.1","hypothetical protein FRACYDRAFT_196587 [Fragilariopsis cylindrus CCMP1102]","High",0,14.046,17,3,5,3,11.267352789728,14.6782119375885,15.1338559807081,15.5824662785569,15.526850413374,15.9017940223844,19.5481695475164,18.3528154698074,21.003752064919,20.8256155078084,14.9061279519604,16.1690934765375
"577","OEU19947.1","FKBP-like protein [Fragilariopsis cylindrus CCMP1102]","High",0,14.017,16,5,10,5,26.2482241126495,24.1203200331888,9.5328913468621,10.8270180686826,16.5377601475897,8.55028700779397,32.133906831008,15.4003779564919,15.0179745257193,10.5902058478226,15.4184870195422,17.6853753965721
"579","OEU19150.1","thioredoxin-domain-containing protein [Fragilariopsis cylindrus CCMP1102]","High",0,13.882,18,5,9,5,7.38116276959475,5.23621366504071,10.0517068450973,9.40544540654476,6.40546189539366,7.7079707932166,7.85930587181471,3.94379645473919,3.86159485584814,8.40039789834296,5.41139661806478,7.41713672926544
"580","OEU08313.1","hypothetical protein FRACYDRAFT_229252 [Fragilariopsis cylindrus CCMP1102]","High",0,13.858,7,4,8,4,29.3129766231671,23.9830581158,27.6170865646213,27.6834021000958,28.4639048182651,25.3968254439055,25.3112232794484,27.8507790198691,27.1553057614012,34.2792871992575,29.2355181804056,27.7091509118391
"581","1773362831","30S ribosomal protein S5 (chloroplast) [Fragilariopsis cylindrus]","High",0,13.834,21,4,8,4,9.54754266759873,7.98756511351423,4.53741798362853,5.36441238685177,4.10901192019172,3.18897447315557,6.83954184182918,6.51860219790697,4.69038430204879,3.55808139925201,3.07729856540694,5.15668350886374
"582","OEU13983.1","serine/threonine protein phosphatase PP1 [Fragilariopsis cylindrus CCMP1102]","High",0,13.81,16,4,6,4,7.53816885553726,5.1495790130052,10.5093937347268,8.40421568833008,6.922620731684,4.75907753920369,6.47752868547868,6.17357619891015,6.58092572194962,6.17788256097454,9.54723419349584,4.27327522189091
"583","OEU22584.1","fucoxanthin chlorophyll a/c binding protein [Fragilariopsis cylindrus CCMP1102]","High",0,13.785,11,3,13,3,13.1283730771043,17.8068260550047,3.51761131046811,8.63655393545578,11.1541516496717,14.7083718858225,9.85804035367545,13.5357731465739,11.361217717441,17.5112511325303,12.4917809623407,9.8108805812129
"584","OEU23066.1","P-loop containing nucleoside triphosphate hydrolase protein [Fragilariopsis cylindrus CCMP1102]","High",0,13.783,7,5,8,4,5.77845828731203,7.89196065203956,16.9811127275375,10.5058687301047,6.90335548996488,11.726592296518,9.28636349243657,5.63070450320505,3.81069242436693,4.24387497528685,7.42889586596349,6.37790030744856
"585","OEU16203.1","ribosomal protein S1 [Fragilariopsis cylindrus CCMP1102]","High",0,13.778,17,2,5,2,28.8351165635589,15.0118037120893,36.2352218658373,35.7272051173744,31.7945230812251,38.974555952263,66.5129047780819,44.7246206515434,35.4081833764557,32.5752753355154,34.5138990258874,29.0720029518323
"586","OEU17129.1","NADH-glutamate synthase small subunit [Fragilariopsis cylindrus CCMP1102]","High",0,13.762,10,5,7,5,6.30713730637662,6.43025530386917,6.00048312204764,6.44997868699551,5.7549567696273,4.33142326350522,5.2255152489688,6.88199887992165,6.26564002871429,6.16051377505604,6.09395210572539,5.41720516997259
"587","OEU20378.1","putative succinate dehydrogenase/fumarate reductase iron-sulfur protein [Fragilariopsis cylindrus CCMP1102]","High",0,13.712,11,3,5,3,6.21621877029864,7.86988332786063,8.05417109052463,12.977539779843,10.5921156006004,7.25157034414479,17.6264841354543,9.34511407037892,15.2085011301609,8.1088810323773,11.2541111368663,9.93195879520548
"592","1783488208","ribosomal protein L19 (chloroplast) [Fragilariopsis cylindrus]","High",0,13.644,17,2,6,2,14.6607444245531,14.4887849803674,15.1258056725219,11.9656064088484,11.8576962336142,11.558443698876,6.95857731246057,12.9640532005509,19.8668297020494,12.7548659189042,11.6901031464492,12.03809871553
"593","OEU22759.1","hypothetical protein FRACYDRAFT_267379 [Fragilariopsis cylindrus CCMP1102]","High",0,13.642,13,3,5,3,11.151219101587,4.50129983549903,6.17209157809166,5.71552084477037,3.10222060082089,2.34616323543297,7.20789312485597,3.57509100257391,2.39377516136932,3.04810999161127,2.99405304303223,3.21450037493558
"595","OEU15202.1","hypothetical protein FRACYDRAFT_218197 [Fragilariopsis cylindrus CCMP1102]","High",0,13.616,12,5,6,5,7.6371318542691,6.23671700245441,7.02457835616193,8.70085423951869,8.58368982027195,7.35577280981105,9.75851628439853,9.08544298515592,10.7693929768345,9.85000768774341,9.57610604477966,7.58736923754135
"596","OEU20848.1","DUF814-domain-containing protein [Fragilariopsis cylindrus CCMP1102]","High",0,13.601,5,5,6,5,20.2619802258859,17.448003676687,29.4453548928179,29.5671568901869,19.5018764978741,26.6418389421506,24.1110944010919,20.776168880632,18.8711216197885,18.3230827624429,17.474029639255,21.571521470594
"597","OEU16463.1","hypothetical protein FRACYDRAFT_239055 [Fragilariopsis cylindrus CCMP1102]","High",0,13.587,4,6,10,6,4.83690559062362,5.06000337197095,4.8436313263295,5.91933642032897,5.24735399347634,5.4053284606068,12.4018773912584,6.32799622312698,5.08444685830523,4.75698337420811,5.79745595400986,4.69553463534956
"601","OEU15771.1","hypothetical protein FRACYDRAFT_209201 [Fragilariopsis cylindrus CCMP1102]","High",0,13.526,18,4,10,4,7.80383919428363,11.3817481269321,11.591178656044,15.0576929185375,10.8903670694517,9.75056923708494,20.6969064744006,7.79276418699831,5.78250177943107,6.06577816555131,10.2653962559299,11.532675455881
"602","OEU17680.1","ribosomal protein L3 [Fragilariopsis cylindrus CCMP1102]","High",0,13.49,12,6,14,6,11.2587207116199,12.0400473338246,13.5824622594962,9.69472637231292,13.0690339848892,9.8707707418292,12.8767810247812,7.8888305764181,5.4879247294894,8.95063933625194,15.5320458754142,10.5888139264695
"603","OEU22590.1","P-loop containing nucleoside triphosphate hydrolase protein [Fragilariopsis cylindrus CCMP1102]","High",0,13.489,5,4,7,4,9.20632405017675,5.36344880203631,8.32460566581384,12.8914584729174,11.3651442417072,7.05227553799102,11.7641558855573,13.9374701637924,15.0252963623756,12.0213792204148,10.8989243504015,11.8472569613119
"604","OEU11786.1","phenylalanyl-tRNA synthetase [Fragilariopsis cylindrus CCMP1102]","High",0,13.485,10,4,6,4,10.3732582077367,10.353051395843,9.48883530162634,9.42985858989876,10.5337345397601,10.4388072730718,8.7798413213505,12.5705161821275,8.18687725736296,15.1773163173892,9.88935377603516,11.1953569023729
"605","1773362888","50S ribosomal protein L1 (chloroplast) [Fragilariopsis cylindrus]","High",0,13.453,10,2,6,2,148.392592144316,107.495568966088,68.817958692824,105.147910452165,98.2632309837765,163.572653177992,124.341930556498,169.991003530472,120.799934351734,146.119767705665,93.2184756770209,103.457390680255
"607","OEU15650.1","phosphoribosylglycinamide formyltransferase [Fragilariopsis cylindrus CCMP1102]","High",0,13.385,5,5,9,5,18.4417278454241,20.6258415388394,17.6760862841425,16.1289862982716,14.4370943411945,16.3999133055386,14.0694626689325,17.9266722149305,14.488035963247,16.485731643569,15.1270893395217,13.7521174203241
"608","OEU14154.1","3-deoxy-7-phosphoheptulonate synthase [Fragilariopsis cylindrus CCMP1102]","High",0,13.366,8,4,7,4,12.3152495195484,12.7964644257961,5.89239873641507,3.90385016168555,3.98176206660161,2.94442189066448,4.35035988746264,5.00660915824711,1.9407921586765,2.60992727946913,3.08951645892191,4.88819963475005
"610","OEU07749.1","putative vacuolar proton translocating ATPase A subunit [Fragilariopsis cylindrus CCMP1102]","High",0,13.353,5,4,4,4,4.54613990774507,1.51855124267193,2.08220684653791,3.41428748255017,3.16584439822985,3.06073416858448,10.887461585871,3.98345758963583,2.95237824460933,5.8790716875096,2.95106509521926,3.38605536760213
"611","OEU14464.1","hypothetical protein FRACYDRAFT_226456 [Fragilariopsis cylindrus CCMP1102]","High",0,13.341,18,4,11,4,21.5760222225666,69.0976714574087,27.2995029989949,27.1298262296656,46.6120414537029,41.283364743589,32.4521742870525,6.53552070598246,32.4893742740246,40.7425426069551,48.5119231381511,44.7322402733126
"612","OEU17517.1","C-terminal processing peptidase [Fragilariopsis cylindrus CCMP1102]","High",0,13.327,12,5,8,5,7.31537237888796,7.51179239420504,6.07239883452195,5.95826851385844,6.6933996474186,5.42922158765769,8.46858472811285,10.6341119623523,5.58975781870306,7.16818989893346,6.93728258080383,6.45274259235866
"613","OEU14635.1","hypothetical protein FRACYDRAFT_241188 [Fragilariopsis cylindrus CCMP1102]","High",0,13.309,8,5,8,5,15.283898400157,12.8409254262656,15.6288789366123,13.7623008440417,14.6294341324601,17.4117613323791,10.6696611962985,18.4692501395685,11.7376602288957,14.6281291431161,8.19408479285696,21.1542794806099
"614","OEU15061.1","NAD(P)-binding protein [Fragilariopsis cylindrus CCMP1102]","High",0,13.227,8,3,6,3,5.28594159188396,3.76786860814623,4.4538150575614,7.17033530946534,3.69365594642402,2.78699484193903,5.071731156513,3.99634208048409,3.87141711807942,3.54146013437133,2.78213380500507,4.61933506311719
"616","OEU13681.1","vacuolar ATP synthase subunit D 1, partial [Fragilariopsis cylindrus CCMP1102]","High",0,13.214,14,3,6,3,3.15971401577699,2.0581121782228,3.66865449938176,4.06652769887224,5.07083901924003,1.64447527703315,11.8018263780982,2.10140864064376,6.02611521572382,3.36382675078127,5.83401874633316,4.30325973552577
"617","OEU14429.1","hypothetical protein FRACYDRAFT_261967 [Fragilariopsis cylindrus CCMP1102]","High",0,13.207,7,4,6,4,9.00632752408505,9.84969747712342,8.14314661956234,6.51350287386149,7.1376419075575,6.48654827083209,8.44657246368509,7.85232588193941,8.19018931317128,7.97686087651341,7.88591061819052,6.38703713020422
"619","OEU18391.1","S-adenosyl methionine synthetase [Fragilariopsis cylindrus CCMP1102]","High",0,13.197,8,3,7,3,11.4673328318924,11.9509840372681,14.9940577431251,19.7049676742709,19.4791295640605,17.702741703113,19.869208420783,15.1450128031368,14.4277576035614,13.7903990690174,19.6404922611828,19.3336429462626
"620","OEU14082.1","hypothetical protein FRACYDRAFT_210096 [Fragilariopsis cylindrus CCMP1102]","High",0,13.178,11,3,8,3,6.81382706502054,7.75526880698994,10.6338682244554,15.2787104076942,12.3075326486463,12.5719814957796,22.1888890852494,9.49308937310394,11.4177833793682,12.0545578399465,12.2232293105816,12.4040706711781
"621","OEU16248.1","hypothetical protein FRACYDRAFT_261155 [Fragilariopsis cylindrus CCMP1102]","High",0,13.117,22,4,5,4,16.4827014172122,20.6999669055298,12.2853423973745,4.20999459757732,11.8573408624383,11.6589237773459,16.1427498049154,11.2924333789724,13.7956534386348,12.3017035219197,10.4526310171861,13.2894965175444
"623","OEU16529.1","acetylglutamate kinase [Fragilariopsis cylindrus CCMP1102]","High",0,13.103,12,4,8,4,2.9149489953711,4.33984449863217,5.57878807076544,3.81927838602016,6.85425647869914,6.99328846623116,13.55663568053,6.77003130029158,6.46709805881104,5.5019212013375,6.71929996384486,6.9970679159569
"624","OEU09540.1","26S proteasome regulatory complex, non-ATPase subcomplex, Rpn2/Psmd1 subunit [Fragilariopsis cylindrus CCMP1102]","High",0,13.099,4,4,8,4,2.74278567072344,2.8208551868192,5.02826968458293,7.17520401320929,4.09878182274867,3.42808336083648,7.35236979194712,3.58413503262928,3.55530485379911,5.52889266025966,4.4158305427416,3.78172434373717
"625","OEU15195.1","ribosomal protein L35Ae [Fragilariopsis cylindrus CCMP1102]","High",0,13.097,27,3,15,3,6.63333802346551,56.5554105267721,1.30048834969286,5.69615678584484,50.5975285559072,87.1670276147665,82.7358402310611,25.7677227123875,24.0045979198828,27.6938611414813,22.4017320137843,79.1731164819235
"626","OEU08741.1","hypothetical protein FRACYDRAFT_264526 [Fragilariopsis cylindrus CCMP1102]","High",0,13.093,7,4,6,4,7.00961186802408,6.82116931603325,5.05366402429334,7.87069591660564,6.46392431684507,4.14455493944865,18.2116501231392,10.7880383724044,8.9042569672885,8.27104353595715,5.66107298219437,7.28217627082612
"627","OEU22473.1","hypothetical protein FRACYDRAFT_216098 [Fragilariopsis cylindrus CCMP1102]","High",0,13.048,8,3,9,3,5.71257149272274,7.34768316722267,5.10208080789132,8.40782780523621,7.58773539236295,11.2150034034583,11.6119569053194,10.3827576533159,9.84864872682556,10.8111099722933,7.78533634916766,7.39472445520787
