Name
fcy:FRACYDRAFT_135771 K02320 DNA polymerase alpha subunit A [EC:2.7.7.7] | (GenBank) DNA_pol_B-domain-containing protein 
fcy:FRACYDRAFT_160741 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160743 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160756 no KO assigned | (GenBank) SNARE_assoc-domain-containing protein 
fcy:FRACYDRAFT_160760 K00599 tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-] | (GenBank) S-adenosyl-L-methi 
fcy:FRACYDRAFT_160764 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160772 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160780 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160803 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160808 no KO assigned | (GenBank) Zn-dependent exopeptidase 
fcy:FRACYDRAFT_160809 no KO assigned | (GenBank) Zn-dependent exopeptidase 
fcy:FRACYDRAFT_160811 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160817 K03217 YidC/Oxa1 family membrane protein insertase | (GenBank) 60 kDa inner membrane insertion prote 
fcy:FRACYDRAFT_160829 K02367 glucuronyl/N-acetylglucosaminyl transferase EXT2 [EC:2.4.1.224 2.4.1.225] | (GenBank) nucleot 
fcy:FRACYDRAFT_160841 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160843 K07025 putative hydrolase of the HAD superfamily | (GenBank) HAD-like protein 
fcy:FRACYDRAFT_160844 no KO assigned | (GenBank) TPR-like protein 
fcy:FRACYDRAFT_160859 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160865 K10773 endonuclease III [EC:4.2.99.18] | (GenBank) DNA glycosylase 
fcy:FRACYDRAFT_160887 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160894 no KO assigned | (GenBank) pseudouridine synthase 
fcy:FRACYDRAFT_160895 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160914 no KO assigned | (GenBank) NAD(P)-binding protein 
fcy:FRACYDRAFT_160918 K06927 diphthine-ammonia ligase [EC:6.3.1.14] | (GenBank) adenine nucleotide alpha hydrolases-like p 
fcy:FRACYDRAFT_160926 no KO assigned | (GenBank) DUF647-domain-containing protein 
fcy:FRACYDRAFT_160927 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160965 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160971 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160978 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_160983 no KO assigned | (GenBank) phosphatidylinositol 3 and 4-kinase 
fcy:FRACYDRAFT_161001 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161016 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161033 no KO assigned | (GenBank) P-loop containing nucleoside triphosphate hydrolase protein 
fcy:FRACYDRAFT_161071 K01259 proline iminopeptidase [EC:3.4.11.5] | (GenBank) alpha/beta-hydrolase 
fcy:FRACYDRAFT_161075 K03687 molecular chaperone GrpE | (GenBank) GrpE nucleotide exchange factor 
fcy:FRACYDRAFT_161112 no KO assigned | (GenBank) phosphomethylpyrimidine kinase 
fcy:FRACYDRAFT_161115 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161144 no KO assigned | (GenBank) S-adenosyl-L-methionine-dependent methyltransferase 
fcy:FRACYDRAFT_161145 K03426 NAD+ diphosphatase [EC:3.6.1.22] | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161169 K03025 DNA-directed RNA polymerase III subunit RPC6 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161174 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_161178 K23541 Ca2+/H+ antiporter, TMEM165/GDT1 family | (GenBank) UPF0016-domain-containing protein "
fcy:FRACYDRAFT_161186 K10773 endonuclease III [EC:4.2.99.18] | (GenBank) EndoIII-related_a; DNA glycosylase 
fcy:FRACYDRAFT_161204 no KO assigned | (GenBank) DUF285-domain-containing protein 
fcy:FRACYDRAFT_161207 K15382 solute carrier family 50 (sugar transporter) | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_161219 no KO assigned | (GenBank) DNA polymerase alpha/epsilon, subunit B "
fcy:FRACYDRAFT_161225 K02149 V-type H+-transporting ATPase subunit D | (GenBank) vacuolar ATP synthase subunit D 1 
fcy:FRACYDRAFT_161231 K02739 20S proteasome subunit beta 2 [EC:3.4.25.1] | (GenBank) N-terminal nucleophile aminohydrolase 
fcy:FRACYDRAFT_161235 no KO assigned | (GenBank) kinase-like protein 
fcy:FRACYDRAFT_161237 K15444 tRNA (uracil-5-)-methyltransferase TRM9 [EC:2.1.1.229] | (GenBank) S-adenosyl-L-methionine-de 
fcy:FRACYDRAFT_161245 no KO assigned | (GenBank) TPR-like protein 
fcy:FRACYDRAFT_161257 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161263 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161272 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161294 no KO assigned | (GenBank) P-loop containing nucleoside triphosphate hydrolase protein 
fcy:FRACYDRAFT_161305 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161324 no KO assigned | (GenBank) Phosphoenolpyruvate/pyruvate domain-containing protein 
fcy:FRACYDRAFT_161333 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_161337 K22074 NFU1 iron-sulfur cluster scaffold homolog, mitochondrial | (GenBank) histone cell cycle regul "
fcy:FRACYDRAFT_161338 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161346 no KO assigned | (GenBank) DUF285-domain-containing protein 
fcy:FRACYDRAFT_161359 no KO assigned | (GenBank) RNA-binding domain-containing protein 
fcy:FRACYDRAFT_161369 no KO assigned | (GenBank) ankyrin 
fcy:FRACYDRAFT_161385 K07555 ATP synthase mitochondrial F1 complex assembly factor 1 | (GenBank) ATP11-domain-containing p 
fcy:FRACYDRAFT_161387 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161390 no KO assigned | (GenBank) SNARE_assoc-domain-containing protein 
fcy:FRACYDRAFT_161472 no KO assigned | (GenBank) antifreeze protein 
fcy:FRACYDRAFT_161499 no KO assigned | (GenBank) cyclophilin-like protein 
fcy:FRACYDRAFT_161507 K00942 guanylate kinase [EC:2.7.4.8] | (GenBank) guanylate kinase 
fcy:FRACYDRAFT_161550 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_161607 K08059 interferon, gamma-inducible protein 30 | (GenBank) GILT-domain-containing protein "
fcy:FRACYDRAFT_161620 no KO assigned | (GenBank) Arginase/deacetylase 
fcy:FRACYDRAFT_161630 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161642 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161649 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161651 no KO assigned | (GenBank) pseudouridine synthase 
fcy:FRACYDRAFT_161670 K00587 protein-S-isoprenylcysteine O-methyltransferase [EC:2.1.1.100] | (GenBank) ICMT-domain-contai 
fcy:FRACYDRAFT_161693 K01312 trypsin [EC:3.4.21.4] | (GenBank) trypsin-like serine protease 
fcy:FRACYDRAFT_161699 K21552 methyl halide transferase [EC:2.1.1.165] | (GenBank) S-adenosyl-L-methionine-dependent methyl 
fcy:FRACYDRAFT_161713 K22900 tRNA (adenine37-N6)-methyltransferase [EC:2.1.1.-] | (GenBank) UPF0066-domain-containing prot 
fcy:FRACYDRAFT_161750 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161772 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161826 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161852 K14165 atypical dual specificity phosphatase [EC:3.1.3.16 3.1.3.48] | (GenBank) phosphatases II 
fcy:FRACYDRAFT_161865 K11093 U1 small nuclear ribonucleoprotein 70kDa | (GenBank) RRM_1-domain-containing protein 
"fcy:FRACYDRAFT_161880 K01173 endonuclease G, mitochondrial | (GenBank) His-Me finger endonuclease "
fcy:FRACYDRAFT_161887 K02731 20S proteasome subunit alpha 4 [EC:3.4.25.1] | (GenBank) proteasome subunit alpha type 7 
fcy:FRACYDRAFT_161894 no KO assigned | (GenBank) RRM_1-domain-containing protein 
fcy:FRACYDRAFT_161907 no KO assigned | (GenBank) NAD(P)-binding protein 
fcy:FRACYDRAFT_161909 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161944 K07101 uncharacterized protein | (GenBank) PRTase-like protein 
fcy:FRACYDRAFT_161945 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_161963 no KO assigned | (GenBank) multidrug efflux transporter AcrB transmembrane domain-containing protein 
fcy:FRACYDRAFT_161965 no KO assigned | (GenBank) DUF1823-domain-containing protein 
fcy:FRACYDRAFT_161986 K14568 rRNA small subunit pseudouridine methyltransferase Nep1 [EC:2.1.1.260] | (GenBank) suppressor 
fcy:FRACYDRAFT_161988 no KO assigned | (GenBank) SNARE_assoc-domain-containing protein 
fcy:FRACYDRAFT_161991 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162015 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162037 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162048 K03189 urease accessory protein | (GenBank) urease accessory protein UreG 
fcy:FRACYDRAFT_162049 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162055 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162057 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162059 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162073 no KO assigned | (GenBank) UBC-like protein 
fcy:FRACYDRAFT_162077 no KO assigned | (GenBank) C-Myb R2r3 
fcy:FRACYDRAFT_162082 K01922 phosphopantothenate---cysteine ligase (ATP) [EC:6.3.2.51] | (GenBank) DNA/pantothenate metabo 
fcy:FRACYDRAFT_162086 K03100 signal peptidase I [EC:3.4.21.89] | (GenBank) LexA/Signal peptidase 
fcy:FRACYDRAFT_162144 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162168 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162181 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162195 K03100 signal peptidase I [EC:3.4.21.89] | (GenBank) LexA/Signal peptidase 
fcy:FRACYDRAFT_162196 K02738 20S proteasome subunit beta 1 [EC:3.4.25.1] | (GenBank) N-terminal nucleophile aminohydrolase 
fcy:FRACYDRAFT_162202 K03177 tRNA pseudouridine55 synthase [EC:5.4.99.25] | (GenBank) tRNA pseudouridine synthase B 
fcy:FRACYDRAFT_162205 K13987 ADP-sugar pyrophosphatase / 8-oxo-dGDP phosphatase / ADP-D-ribose pyrophosphorylase [EC:3.6.1 
fcy:FRACYDRAFT_162210 K14857 AdoMet-dependent rRNA methyltransferase SPB1 [EC:2.1.1.-] | (GenBank) ribosomal RNA methyltra 
fcy:FRACYDRAFT_162211 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162227 no KO assigned | (GenBank) peptide methionine sulfoxide reductase MsrA 
fcy:FRACYDRAFT_162264 K02864 large subunit ribosomal protein L10 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162267 no KO assigned | (GenBank) endonuclease I 
fcy:FRACYDRAFT_162271 no KO assigned | (GenBank) S-adenosyl-L-methionine-dependent methyltransferase 
fcy:FRACYDRAFT_162281 K02218 casein kinase 1 [EC:2.7.11.1] | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162294 K01721 nitrile hydratase subunit alpha [EC:4.2.1.84] | (GenBank) alpha subunit of nitrile hydratase 
fcy:FRACYDRAFT_162308 K01113 alkaline phosphatase D [EC:3.1.3.1] | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162309 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162318 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162319 no KO assigned | (GenBank) DUF814-domain-containing protein 
fcy:FRACYDRAFT_162327 K02734 20S proteasome subunit beta 4 [EC:3.4.25.1] | (GenBank) N-terminal nucleophile aminohydrolase 
fcy:FRACYDRAFT_162340 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162357 no KO assigned | (GenBank) UPF0126-domain-containing protein 
fcy:FRACYDRAFT_162373 K10773 endonuclease III [EC:4.2.99.18] | (GenBank) EndoIIIa; DNA glycosylase 
fcy:FRACYDRAFT_162378 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162382 K07897 Ras-related protein Rab-7A | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162384 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162398 K07055 tRNA wybutosine-synthesizing protein 2 [EC:2.5.1.114] | (GenBank) Met_10-domain-containing pr 
fcy:FRACYDRAFT_162426 K02926 large subunit ribosomal protein L4 | (GenBank) ribosomal protein L4 
fcy:FRACYDRAFT_162433 K06287 septum formation protein | (GenBank) Maf-like protein 
fcy:FRACYDRAFT_162434 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162439 K12849 pre-mRNA-splicing factor 38A | (GenBank) PRP38-domain-containing protein 
fcy:FRACYDRAFT_162473 no KO assigned | (GenBank) cyclophilin-like protein 
fcy:FRACYDRAFT_162505 K24611 AMME syndrome candidate gene 1 protein | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162529 no KO assigned | (GenBank) winged helix DNA-binding domain-containing protein 
fcy:FRACYDRAFT_162531 no KO assigned | (GenBank) beta-Ig-H3/fasciclin 
fcy:FRACYDRAFT_162548 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162551 K00891 shikimate kinase [EC:2.7.1.71] | (GenBank) shikimate kinase 
fcy:FRACYDRAFT_162596 no KO assigned | (GenBank) MMR_HSR1-domain-containing protein 
fcy:FRACYDRAFT_162626 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162648 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162667 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162677 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162685 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162709 no KO assigned | (GenBank) cysteine proteinase 
fcy:FRACYDRAFT_162731 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162733 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162736 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162784 no KO assigned | (GenBank) HPP family protein 
fcy:FRACYDRAFT_162827 K00456 cysteine dioxygenase [EC:1.13.11.20] | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162829 no KO assigned | (GenBank) Mag_a; Methyladenine glycosylase 
fcy:FRACYDRAFT_162842 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162847 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162884 K15306 Ran-binding protein 1 | (GenBank) Ran binding protein 1 
fcy:FRACYDRAFT_162891 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162896 no KO assigned | (GenBank) beta-Ig-H3/Fasciclin 
fcy:FRACYDRAFT_162916 no KO assigned | (GenBank) CDP-alcohol phosphatidyltransferase 
fcy:FRACYDRAFT_162928 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_162932 no KO assigned | (GenBank) CS-domain-containing protein 
fcy:FRACYDRAFT_162977 K14574 ribosome maturation protein SDO1 | (GenBank) Shwachman-Bodian-diamond protein-like protein 
fcy:FRACYDRAFT_162996 no KO assigned | (GenBank) protein serine/threonine phosphatase 2C 
fcy:FRACYDRAFT_163016 no KO assigned | (GenBank) NFasciclin-like protein 
fcy:FRACYDRAFT_163026 no KO assigned | (GenBank) guanylate cyclase 
fcy:FRACYDRAFT_163029 no KO assigned | (GenBank) ankyrin 
"fcy:FRACYDRAFT_163037 K20794 N-alpha-acetyltransferase 40 [EC:2.3.1.257] | (GenBank) N-acetyltransferase 11, isoform CRA_b "
fcy:FRACYDRAFT_163041 no KO assigned | (GenBank) cyclophilin-like protein 
fcy:FRACYDRAFT_163042 no KO assigned | (GenBank) actin-binding FH2 
fcy:FRACYDRAFT_163052 no KO assigned | (GenBank) beta-Ig-H3/fasciclin 
fcy:FRACYDRAFT_163053 K13348 protein Mpv17 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163076 no KO assigned | (GenBank) beta-Ig-H3/fasciclin 
fcy:FRACYDRAFT_163093 no KO assigned | (GenBank) ternary protein-Dna Complex1 
fcy:FRACYDRAFT_163098 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163107 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163113 no KO assigned | (GenBank) DoxX-domain-containing protein 
fcy:FRACYDRAFT_163126 no KO assigned | (GenBank) P-loop containing nucleoside triphosphate hydrolase protein 
fcy:FRACYDRAFT_163129 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163138 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163167 no KO assigned | (GenBank) beta-Ig-H3/fasciclin 
fcy:FRACYDRAFT_163170 no KO assigned | (GenBank) beta-Ig-H3/fasciclin 
fcy:FRACYDRAFT_163202 no KO assigned | (GenBank) S-adenosyl-L-methionine-dependent methyltransferase 
fcy:FRACYDRAFT_163233 no KO assigned | (GenBank) beta-Ig-H3/fasciclin 
fcy:FRACYDRAFT_163255 no KO assigned | (GenBank) Arf GTPase activating protein 
fcy:FRACYDRAFT_163259 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163277 no KO assigned | (GenBank) helicase conserved C-terminal domain-containing protein 
fcy:FRACYDRAFT_163282 no KO assigned | (GenBank) Josd2 protein 
fcy:FRACYDRAFT_163284 K12605 CCR4-NOT transcription complex subunit 2 | (GenBank) NOT2_3_5-domain-containing protein 
fcy:FRACYDRAFT_163296 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163303 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163305 K13800 UMP-CMP kinase [EC:2.7.4.14] | (GenBank) P-loop containing nucleoside triphosphate hydrolase  
fcy:FRACYDRAFT_163321 no KO assigned | (GenBank) AAA-domain-containing protein 
fcy:FRACYDRAFT_163327 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163328 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163343 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163345 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_163361 K22071 ferredoxin-2, mitochondrial | (GenBank) ferredoxin "
fcy:FRACYDRAFT_163362 no KO assigned | (GenBank) Mss4-like protein 
fcy:FRACYDRAFT_163370 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_163374 K22071 ferredoxin-2, mitochondrial | (GenBank) DNA polymerase III subunit delta "
fcy:FRACYDRAFT_163377 no KO assigned | (GenBank) UBC-like protein 
"fcy:FRACYDRAFT_163382 K04554 ubiquitin-conjugating enzyme E2 J2 [EC:2.3.2.23] | (GenBank) ubiquitin-conjugating enzyme E2, "
fcy:FRACYDRAFT_163386 K20726 transmembrane protein 222 | (GenBank) DUF778-domain-containing protein 
fcy:FRACYDRAFT_163396 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_163404 K05755 actin related protein 2/3 complex, subunit 4 | (GenBank) Arp2/3 complex subunit "
fcy:FRACYDRAFT_163408 no KO assigned | (GenBank) CrtK protein 
fcy:FRACYDRAFT_163427 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163429 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163430 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163445 no KO assigned | (GenBank) cytochrome P450 
fcy:FRACYDRAFT_163467 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163475 K17609 nucleoredoxin [EC:1.8.1.8] | (GenBank) thioredoxin-like protein 
fcy:FRACYDRAFT_163489 no KO assigned | (GenBank) RecQ1b; P-loop containing nucleoside triphosphate hydrolase protein 
fcy:FRACYDRAFT_163496 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163497 no KO assigned | (GenBank) GIY-YIG-domain-containing protein 
fcy:FRACYDRAFT_163510 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163527 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163538 no KO assigned | (GenBank) nucleotide-diphospho-sugar transferase 
fcy:FRACYDRAFT_163581 no KO assigned | (GenBank) beta-Ig-H3/fasciclin 
fcy:FRACYDRAFT_163599 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163615 K17790 mitochondrial import inner membrane translocase subunit TIM22 | (GenBank) mitochondrial impor 
fcy:FRACYDRAFT_163618 no KO assigned | (GenBank) beta-Ig-H3/fasciclin 
fcy:FRACYDRAFT_163628 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163629 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163648 no KO assigned | (GenBank) Helicase_C-domain-containing protein 
fcy:FRACYDRAFT_163664 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163673 K12817 pre-mRNA-splicing factor 18 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163708 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_163720 no KO assigned | (GenBank) RNA-binding domain-containing protein 
fcy:FRACYDRAFT_163725 K12883 nuclear cap-binding protein subunit 2 | (GenBank) RNA-binding domain-containing protein 
